gene	logFC	logCPM	LR	PValue	FDR	de_family	de_method	de_type	cell_type
4933432I03Rik	-0.927537899292479	-2.10206903429672	1.39653211651162	0.237305071355386	0.595308884933315	pseudobulk	edgeR	LRT	Deep_layer_neurons
Thap8	0.441507940587507	-1.21807544314117	1.39630617292606	0.237343018021105	0.595308884933315	pseudobulk	edgeR	LRT	Deep_layer_neurons
Ttbk2	0.21126336796765	3.91677412895404	1.39624251755118	0.237353710112073	0.595308884933315	pseudobulk	edgeR	LRT	Deep_layer_neurons
Ddhd2	0.216719700661403	6.48032177588516	1.39607552549788	0.237381762274712	0.595308884933315	pseudobulk	edgeR	LRT	Deep_layer_neurons
Zfp532	0.131453672128958	6.48176276644806	1.39607441511673	0.23738194881556	0.595308884933315	pseudobulk	edgeR	LRT	Deep_layer_neurons
4930567K20Rik	-0.305948345964804	0.385590469095864	1.39597586973616	0.237398504864788	0.595308884933315	pseudobulk	edgeR	LRT	Deep_layer_neurons
Pin1	-0.148708842727932	4.34450634121415	1.39591181578439	0.237409266955954	0.595308884933315	pseudobulk	edgeR	LRT	Deep_layer_neurons
Hic2	-0.226397496685293	3.89235087934947	1.39591165173931	0.237409294518917	0.595308884933315	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm15886	-0.361199046107784	1.41505037310312	1.39580405316096	0.23742737413986	0.595308884933315	pseudobulk	edgeR	LRT	Deep_layer_neurons
Lrrc28	-0.129784276136791	5.99333665837974	1.39545883348573	0.237485392135035	0.595391556827047	pseudobulk	edgeR	LRT	Deep_layer_neurons
Dmtn	-0.14462538183457	6.70043200734827	1.39519737100791	0.237529345246195	0.595413785143375	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm11614	-0.573171306390486	-1.42192706638452	1.39510811360414	0.237544352107512	0.595413785143375	pseudobulk	edgeR	LRT	Deep_layer_neurons
Acnat1	0.379790615068196	-0.483161537516581	1.3949042240032	0.237578636411541	0.595436936718518	pseudobulk	edgeR	LRT	Deep_layer_neurons
Mrpl47	0.260637158566732	3.11009511684393	1.3944885871393	0.237648544883729	0.595499855700418	pseudobulk	edgeR	LRT	Deep_layer_neurons
Chpf2	-0.189940733602937	5.34935026435789	1.39441860544986	0.237660317980238	0.595499855700418	pseudobulk	edgeR	LRT	Deep_layer_neurons
Abca14	0.357472529720571	-0.041563831951504	1.39424578944301	0.237689394037443	0.595499855700418	pseudobulk	edgeR	LRT	Deep_layer_neurons
Kctd3	-0.132562465787465	5.28738092110034	1.39402482669646	0.237726577003262	0.595499855700418	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm27246	1.16850079035513	-2.96895179201249	1.39401046864329	0.237728993378637	0.595499855700418	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm47701	0.349599262989386	0.107636525779783	1.39380011905188	0.237764397385556	0.595522364592877	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm13883	-0.667174233940978	2.94913183852001	1.39365942048892	0.237788081975248	0.595522364592877	pseudobulk	edgeR	LRT	Deep_layer_neurons
5330439M10Rik	1.3611923801885	-3.47449221341201	1.39305340130496	0.237890129349464	0.595650588378211	pseudobulk	edgeR	LRT	Deep_layer_neurons
Plk5	-0.276902875158123	2.85550353198006	1.39300292289751	0.237898631788772	0.595650588378211	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm26759	-0.465845272802224	-0.0616752947673045	1.39272888845758	0.237944795803616	0.595650588378211	pseudobulk	edgeR	LRT	Deep_layer_neurons
Tmem134	-0.161890481581042	3.20873167157507	1.3924364444496	0.237994073093895	0.595650588378211	pseudobulk	edgeR	LRT	Deep_layer_neurons
Rsf1os1	-0.336345354019263	2.17880097184811	1.39235178379746	0.238008340862124	0.595650588378211	pseudobulk	edgeR	LRT	Deep_layer_neurons
Zfp273	0.298125412281701	1.81384872307968	1.39233794931264	0.238010672471546	0.595650588378211	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm16045	0.941760228154137	-2.97283642045067	1.39224226380348	0.238026799687979	0.595650588378211	pseudobulk	edgeR	LRT	Deep_layer_neurons
Slc35f1	-0.163052162073001	10.2584815450755	1.39210852360168	0.238049343015354	0.595650588378211	pseudobulk	edgeR	LRT	Deep_layer_neurons
Msl1	-0.175524890947661	4.72269598978081	1.39201687887617	0.238064792200126	0.595650588378211	pseudobulk	edgeR	LRT	Deep_layer_neurons
Cope	-0.136174311974748	4.97405265731656	1.39154312764478	0.238144675121286	0.595772005426248	pseudobulk	edgeR	LRT	Deep_layer_neurons
9630014M24Rik	-0.357435637165765	4.36452492740251	1.39143016532925	0.238163727387645	0.595772005426248	pseudobulk	edgeR	LRT	Deep_layer_neurons
Ddr1	-0.158472448833736	3.69829840824853	1.39128327373131	0.238188504945779	0.595772005426248	pseudobulk	edgeR	LRT	Deep_layer_neurons
Tcaim	0.249332246106243	3.87589368171628	1.3909159711866	0.238250474938362	0.595845184416697	pseudobulk	edgeR	LRT	Deep_layer_neurons
Cish	0.217321088153039	1.95613434785669	1.39081276071991	0.238267891766158	0.595845184416697	pseudobulk	edgeR	LRT	Deep_layer_neurons
Usf3	-0.157458653554756	5.49352876931109	1.39041012896338	0.238335850887688	0.595952440023364	pseudobulk	edgeR	LRT	Deep_layer_neurons
Spint1	-0.82558452544259	-2.44699364638946	1.38956130457894	0.23847919874109	0.596201942452994	pseudobulk	edgeR	LRT	Deep_layer_neurons
Ikbkg	0.153314799745207	3.75587678749608	1.38952227213332	0.238485792982733	0.596201942452994	pseudobulk	edgeR	LRT	Deep_layer_neurons
Timm10	-0.304710525326396	1.6413552822124	1.38933389541387	0.238517620941344	0.596218810201645	pseudobulk	edgeR	LRT	Deep_layer_neurons
C030010L15Rik	0.67170495437262	-2.13711450186458	1.38782159138579	0.23877332539382	0.59675101213981	pseudobulk	edgeR	LRT	Deep_layer_neurons
Fggy	0.153955959097161	6.06281438876384	1.38773253066319	0.238788394395049	0.59675101213981	pseudobulk	edgeR	LRT	Deep_layer_neurons
Ppan	-0.15028209899494	3.67643409402721	1.38762944470134	0.238805837896938	0.59675101213981	pseudobulk	edgeR	LRT	Deep_layer_neurons
Tmem50b	-0.186876424635497	4.22572590449293	1.38727041005431	0.23886660336471	0.596807447222417	pseudobulk	edgeR	LRT	Deep_layer_neurons
Zfp932	0.304300572632216	4.73441288317131	1.38718561282818	0.238880957764963	0.596807447222417	pseudobulk	edgeR	LRT	Deep_layer_neurons
Wnk1	-0.144128673422112	7.00329047279318	1.38705105150448	0.238903738337898	0.596807447222417	pseudobulk	edgeR	LRT	Deep_layer_neurons
Tspyl2	-0.173992062609776	5.93164185508685	1.38689371605477	0.238930377804129	0.596811278886179	pseudobulk	edgeR	LRT	Deep_layer_neurons
Ift122	-0.18033081867237	4.39571097588434	1.38625069654094	0.239039289031363	0.597020590339731	pseudobulk	edgeR	LRT	Deep_layer_neurons
Mrps21	0.189149968967998	4.10228422748299	1.38598695754992	0.239083977173259	0.597069472146519	pseudobulk	edgeR	LRT	Deep_layer_neurons
Txnl4b	-0.322612326558015	0.221327346317474	1.38552083975555	0.239162981351878	0.597204032846306	pseudobulk	edgeR	LRT	Deep_layer_neurons
Setbp1	0.125213910209035	9.07188064427794	1.38529154034619	0.239201857865316	0.597238374663827	pseudobulk	edgeR	LRT	Deep_layer_neurons
Dusp4	-0.293981022781815	2.71802961968135	1.38477699671178	0.239289123982103	0.597343561180715	pseudobulk	edgeR	LRT	Deep_layer_neurons
Cox11	0.203344547179763	4.36806721139218	1.38474682357785	0.239294242517413	0.597343561180715	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm13872	-0.5265914364551	2.94777846360031	1.38459773209369	0.239319536175339	0.597343974586324	pseudobulk	edgeR	LRT	Deep_layer_neurons
Dmac2l	0.198650870564614	3.96853805551725	1.38403968041526	0.239414239550826	0.597432658832829	pseudobulk	edgeR	LRT	Deep_layer_neurons
Rtn4rl2	-0.358628189378437	2.35262841764458	1.38400181555598	0.239420667002585	0.597432658832829	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm30094	0.302517601405225	0.739620091463045	1.38394411495832	0.239430461917397	0.597432658832829	pseudobulk	edgeR	LRT	Deep_layer_neurons
Shmt2	-0.269596306437826	2.48452330804273	1.38319834456605	0.239557103338964	0.597685921554771	pseudobulk	edgeR	LRT	Deep_layer_neurons
Ptger4	-0.462046963098968	0.489752024654502	1.38301683446792	0.239587938404711	0.597700122967445	pseudobulk	edgeR	LRT	Deep_layer_neurons
Mllt1	-0.261718778808436	3.87687975881228	1.38258761709658	0.239660873345811	0.597819336954525	pseudobulk	edgeR	LRT	Deep_layer_neurons
Yars	0.208054081522568	5.01549451102892	1.38203623966469	0.239754605977005	0.59792494338317	pseudobulk	edgeR	LRT	Deep_layer_neurons
Ctsw	-1.02027334417647	-2.53820013976145	1.38196243342878	0.239767156212144	0.59792494338317	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm28198	-0.213727412560776	1.92998283399391	1.38189474086723	0.239778667561491	0.59792494338317	pseudobulk	edgeR	LRT	Deep_layer_neurons
Ccnb1ip1	0.478119604438908	-0.706707197087054	1.38174299653231	0.239804474639737	0.597926575533441	pseudobulk	edgeR	LRT	Deep_layer_neurons
Traf7	-0.137952439752373	4.09175304032685	1.38092700643363	0.239943307532962	0.598209995456064	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm42839	-0.440804413218981	-0.171900194649321	1.38049522921734	0.240016809806136	0.598330495250782	pseudobulk	edgeR	LRT	Deep_layer_neurons
Tspan14	-0.127940876030538	5.62827110689373	1.38024707474721	0.240059066006711	0.598358415719089	pseudobulk	edgeR	LRT	Deep_layer_neurons
Ankrd27	0.130532704302417	5.48211581064027	1.3801338367552	0.240078351385187	0.598358415719089	pseudobulk	edgeR	LRT	Deep_layer_neurons
4930513L16Rik	0.923205177428965	-2.75604286512794	1.37882321538417	0.240301698277678	0.598852287604253	pseudobulk	edgeR	LRT	Deep_layer_neurons
Ier2	0.316548335307036	3.53921302084194	1.37816766986507	0.240413506508997	0.59906812125072	pseudobulk	edgeR	LRT	Deep_layer_neurons
Tmem69	0.256687831466717	2.85410778622973	1.37798459967509	0.240444741807616	0.599083157137686	pseudobulk	edgeR	LRT	Deep_layer_neurons
Ankrd22	0.657235105463657	-1.53142713493303	1.37727215168872	0.240566346126006	0.599323326357934	pseudobulk	edgeR	LRT	Deep_layer_neurons
Tal1	1.62584964020641	-3.6506836279751	1.37629584674699	0.240733108403977	0.599613102784926	pseudobulk	edgeR	LRT	Deep_layer_neurons
Speer2	1.62584964020641	-3.6506836279751	1.37629584674699	0.240733108403977	0.599613102784926	pseudobulk	edgeR	LRT	Deep_layer_neurons
Mier1	0.160470355993836	6.02588042468298	1.3758700405352	0.240805884229656	0.599617583410796	pseudobulk	edgeR	LRT	Deep_layer_neurons
Pigt	-0.204135186295774	3.96124205763776	1.37575857050758	0.24082494032793	0.599617583410796	pseudobulk	edgeR	LRT	Deep_layer_neurons
Marchf2	0.136568752906438	5.1998994055261	1.37572228943345	0.240831143069872	0.599617583410796	pseudobulk	edgeR	LRT	Deep_layer_neurons
Nop14	0.220452933875494	3.74220098051861	1.37566406546482	0.240841097653526	0.599617583410796	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm28363	0.608328512273338	-1.75341431667751	1.37554751564058	0.24086102574414	0.599617583410796	pseudobulk	edgeR	LRT	Deep_layer_neurons
Orc5	0.170348520142405	4.78284174279593	1.37515446706935	0.240928245331946	0.599722120212673	pseudobulk	edgeR	LRT	Deep_layer_neurons
Taf8	0.167025364472656	3.45163132278924	1.3743718254483	0.241062161511882	0.599992639876501	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm34471	0.26858724970152	1.77632098260221	1.37412217377364	0.241104897938644	0.60003618444278	pseudobulk	edgeR	LRT	Deep_layer_neurons
Akap10	0.128077061929634	6.1358051894867	1.37360717617132	0.24119308652391	0.600186667769013	pseudobulk	edgeR	LRT	Deep_layer_neurons
Hjv	-1.07371243272368	-2.76629390210788	1.37328580715895	0.241248137887087	0.600186667769013	pseudobulk	edgeR	LRT	Deep_layer_neurons
Mpzl3	0.294073941952181	1.74068420476918	1.37318609964616	0.241265221155624	0.600186667769013	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gpc6	0.220952619157487	8.09662652045752	1.37306849772023	0.241285372234138	0.600186667769013	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm43376	-0.533281363079816	3.08482511601068	1.37291086683186	0.241312385483724	0.600186667769013	pseudobulk	edgeR	LRT	Deep_layer_neurons
Begain	-0.376006197843416	4.7056465586225	1.37286304030024	0.241320582257513	0.600186667769013	pseudobulk	edgeR	LRT	Deep_layer_neurons
Tmem170b	-0.274718159417174	5.65596124545718	1.37259685287689	0.241366209111517	0.600186667769013	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm50046	-0.361673418380172	-0.481867140991916	1.37251850876958	0.241379639976605	0.600186667769013	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm29707	0.70999566531562	-2.47087687356127	1.3724429546136	0.241392593409874	0.600186667769013	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm13547	0.709933171778323	-2.47027419911363	1.37221307760351	0.241432010031591	0.600221893167851	pseudobulk	edgeR	LRT	Deep_layer_neurons
Mapkbp1	-0.148593804514768	4.96847587193518	1.37126731324861	0.241594261072957	0.600562456784099	pseudobulk	edgeR	LRT	Deep_layer_neurons
Rcbtb2	0.152157950704208	3.74378411676347	1.36981081430478	0.241844391078777	0.60112137857849	pseudobulk	edgeR	LRT	Deep_layer_neurons
Arl3	0.135677314722399	5.51051612875431	1.36902521067866	0.241979436603103	0.601304645413311	pseudobulk	edgeR	LRT	Deep_layer_neurons
Ppfibp1	-0.212525696176473	4.16651283807489	1.36899300316656	0.241984975043999	0.601304645413311	pseudobulk	edgeR	LRT	Deep_layer_neurons
Drg1	-0.128589775598692	5.403712838667	1.36894047983511	0.241994007347684	0.601304645413311	pseudobulk	edgeR	LRT	Deep_layer_neurons
Mbtd1	-0.142970155876351	6.98754280148291	1.36878504645887	0.24202073923488	0.601308216251209	pseudobulk	edgeR	LRT	Deep_layer_neurons
Espn	-0.484192887767965	-1.02500686595749	1.36851165265677	0.242067767025943	0.601358289841174	pseudobulk	edgeR	LRT	Deep_layer_neurons
Lama2	-0.26612841334268	1.13065381325694	1.36837378108571	0.242091487202593	0.601358289841174	pseudobulk	edgeR	LRT	Deep_layer_neurons
Ccdc189	0.231105500270828	2.05269262657746	1.36783412763765	0.242184359348256	0.601463718716583	pseudobulk	edgeR	LRT	Deep_layer_neurons
Slc35a1	0.165719541205769	4.73534626812144	1.36783311954693	0.24218453287713	0.601463718716583	pseudobulk	edgeR	LRT	Deep_layer_neurons
Serpini1	0.161893557093557	7.5252108070764	1.36755081077638	0.242233134386113	0.601464657627072	pseudobulk	edgeR	LRT	Deep_layer_neurons
Rps6ka4	-0.162538916149922	3.01472173988206	1.36753699185597	0.242235513718727	0.601464657627072	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm671	-0.655492629170847	-1.04904675567062	1.3659275686508	0.242512817953979	0.601974337204975	pseudobulk	edgeR	LRT	Deep_layer_neurons
Rasa1	-0.138536450207096	6.54297925107754	1.36590619324021	0.24251650354646	0.601974337204975	pseudobulk	edgeR	LRT	Deep_layer_neurons
Mov10l1	-0.532697032671572	-1.31453061737613	1.36590475256923	0.242516751952383	0.601974337204975	pseudobulk	edgeR	LRT	Deep_layer_neurons
Acox1	-0.14142307864996	5.44869604615514	1.36531226483815	0.242618937201258	0.602165104943444	pseudobulk	edgeR	LRT	Deep_layer_neurons
Cebpzos	0.355628771104827	1.89637475193412	1.36500916817948	0.242671231993491	0.602232020769315	pseudobulk	edgeR	LRT	Deep_layer_neurons
Cd180	-0.468334675676802	1.04371469030185	1.36467062001465	0.242729659649048	0.60231414083269	pseudobulk	edgeR	LRT	Deep_layer_neurons
Fahd1	0.231243007075885	2.57404956756521	1.36382680173973	0.242875362948413	0.602612788645201	pseudobulk	edgeR	LRT	Deep_layer_neurons
Celsr1	0.923417318338727	-2.47785388180733	1.36333351959525	0.242960588036564	0.602740606643868	pseudobulk	edgeR	LRT	Deep_layer_neurons
Rbck1	-0.214718875422933	5.22633843818807	1.36306748700745	0.243006566008315	0.602740606643868	pseudobulk	edgeR	LRT	Deep_layer_neurons
Bbs5	0.190646722209178	5.09795561988643	1.362809096709	0.243051233327117	0.602740606643868	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm45121	1.3724638554104	-3.47767459015647	1.36264845140026	0.243079008745363	0.602740606643868	pseudobulk	edgeR	LRT	Deep_layer_neurons
Nme2	1.3724638554104	-3.47767459015647	1.36264845140026	0.243079008745363	0.602740606643868	pseudobulk	edgeR	LRT	Deep_layer_neurons
Vmn1r215	1.3724638554104	-3.47767459015647	1.36264845140026	0.243079008745363	0.602740606643868	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm43825	-0.870318582986529	-2.62215264879617	1.36179077553443	0.243227365551066	0.602952736023545	pseudobulk	edgeR	LRT	Deep_layer_neurons
Egln3	-0.595240884083564	0.28603123286268	1.36163322546265	0.243254629831199	0.602952736023545	pseudobulk	edgeR	LRT	Deep_layer_neurons
Pcsk6	-0.375595653266049	-0.389618331620222	1.36158913498868	0.243262260422056	0.602952736023545	pseudobulk	edgeR	LRT	Deep_layer_neurons
Pcmt1	0.120870380297304	6.49170568580166	1.36156744542732	0.243266014268964	0.602952736023545	pseudobulk	edgeR	LRT	Deep_layer_neurons
Prr5l	0.502314504461184	1.07418747102357	1.36115026709544	0.243338229728998	0.603068848740382	pseudobulk	edgeR	LRT	Deep_layer_neurons
Crtc2	-0.301881615166367	3.73284420595743	1.3609854653541	0.243366764858004	0.603076694903	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm28042	0.986800049253265	-2.97132019038756	1.36013578483981	0.243513950281868	0.603378530967331	pseudobulk	edgeR	LRT	Deep_layer_neurons
Dcaf4	0.154856904941552	3.84306758840502	1.35969344849197	0.24359061669931	0.603505590430015	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm28494	-0.364542404931514	0.0205232321540637	1.35859709650305	0.243780765027544	0.603913750128677	pseudobulk	edgeR	LRT	Deep_layer_neurons
Grxcr1	0.407549195407861	-0.652755516688966	1.35803534859867	0.24387826319856	0.604052080533454	pseudobulk	edgeR	LRT	Deep_layer_neurons
Wbp1l	-0.169150589733741	4.91833262043004	1.35784881633871	0.243910648654694	0.604052080533454	pseudobulk	edgeR	LRT	Deep_layer_neurons
Prcc	-0.138687469344047	4.33468960256587	1.35783622281831	0.243912835312158	0.604052080533454	pseudobulk	edgeR	LRT	Deep_layer_neurons
Fmc1	0.219417406103453	2.69929559732175	1.35759712617188	0.243954355044572	0.604091971679121	pseudobulk	edgeR	LRT	Deep_layer_neurons
Mgrn1	-0.148458307472984	6.15778721799202	1.35711817863063	0.244037551419057	0.604193925254883	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm14198	0.583938814957661	-1.94694895014183	1.35688816033082	0.24407751942954	0.604193925254883	pseudobulk	edgeR	LRT	Deep_layer_neurons
Cmtm6	-0.225914440975338	2.98304334274691	1.35685500711724	0.244083280794711	0.604193925254883	pseudobulk	edgeR	LRT	Deep_layer_neurons
Vars	-0.138361116759438	4.54794242267005	1.3566842279132	0.244112961431716	0.604193925254883	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm29230	1.61067108802952	-3.6555012560844	1.3563169176319	0.244176813181869	0.604193925254883	pseudobulk	edgeR	LRT	Deep_layer_neurons
Efna4	1.61067108802952	-3.6555012560844	1.3563169176319	0.244176813181869	0.604193925254883	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm46204	1.61067108802952	-3.6555012560844	1.3563169176319	0.244176813181869	0.604193925254883	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gpr26	0.196673343817179	5.90602432350894	1.35614351071129	0.244206964627229	0.604193925254883	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm9915	1.61040951029125	-3.65552052922666	1.35596075403936	0.244238746693955	0.604193925254883	pseudobulk	edgeR	LRT	Deep_layer_neurons
1700003C15Rik	0.478888168243744	-0.630574944467815	1.35589783554614	0.24424968962222	0.604193925254883	pseudobulk	edgeR	LRT	Deep_layer_neurons
Ndufs5	0.158538674294192	3.72101403620342	1.35516471153475	0.244377240329961	0.604397459193198	pseudobulk	edgeR	LRT	Deep_layer_neurons
5330411O13Rik	0.792735424746593	-2.70487914857922	1.35513265654757	0.244382819189173	0.604397459193198	pseudobulk	edgeR	LRT	Deep_layer_neurons
C1rl	0.68438856962897	-2.12871757754824	1.35473313867389	0.244452364435264	0.604506564792998	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm43838	0.793218664794448	-2.70318826746738	1.35385636725879	0.244605071277082	0.60480444548794	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gapdhs	-0.442475167019644	1.21242131734907	1.35374942006213	0.244623706182338	0.60480444548794	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm50364	0.847718749942654	-2.38527080016774	1.35340920573826	0.244682998004203	0.604844494515856	pseudobulk	edgeR	LRT	Deep_layer_neurons
Hid1	-0.175279856125724	5.08473752677389	1.35336449243999	0.244690791845826	0.604844494515856	pseudobulk	edgeR	LRT	Deep_layer_neurons
Trmo	-0.217767516002345	1.93911632345911	1.3528541685215	0.244779766353242	0.604994344139047	pseudobulk	edgeR	LRT	Deep_layer_neurons
Cfhr2	0.410944523883078	0.521612570342502	1.3526720897644	0.244811521175531	0.604994344139047	pseudobulk	edgeR	LRT	Deep_layer_neurons
Zmynd15	-0.723741353749628	-1.93213527049677	1.35257896995224	0.244827763360997	0.604994344139047	pseudobulk	edgeR	LRT	Deep_layer_neurons
Cyp2b19	0.736210411415459	-2.24296012792127	1.35187453983181	0.244950674408894	0.605200975887451	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm10033	0.196320242983058	4.00005736880353	1.35166626651106	0.244987028980221	0.605200975887451	pseudobulk	edgeR	LRT	Deep_layer_neurons
Ptpn23	-0.157215336699877	5.21772100655091	1.35164381484191	0.244990948362301	0.605200975887451	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm39132	0.65641842863243	-2.26562559186354	1.35146648172043	0.245021908049785	0.605200975887451	pseudobulk	edgeR	LRT	Deep_layer_neurons
Zfp740	-0.166039724154845	4.66860200551189	1.35133537483078	0.245044800405789	0.605200975887451	pseudobulk	edgeR	LRT	Deep_layer_neurons
Rnf7	0.175434204771602	2.64300138780982	1.3512246608776	0.245064134018703	0.605200975887451	pseudobulk	edgeR	LRT	Deep_layer_neurons
Trak1	-0.200847869415894	6.56371867434234	1.35026776998262	0.245231310358138	0.605487045409706	pseudobulk	edgeR	LRT	Deep_layer_neurons
Zfp281	-0.213306685142278	3.67109478296821	1.35004472838969	0.245270297482648	0.605487045409706	pseudobulk	edgeR	LRT	Deep_layer_neurons
Adap2os	0.793049123987626	-2.7055619627721	1.34997484729436	0.245282514084221	0.605487045409706	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm44718	-0.28328618550094	1.96743549656519	1.34997135577675	0.245283124490244	0.605487045409706	pseudobulk	edgeR	LRT	Deep_layer_neurons
Vmn2r48	0.710413273104779	-2.47003019296214	1.34963307515759	0.2453422733381	0.605487045409706	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm31831	0.652953391127269	-2.27399809141776	1.34962992584429	0.245342824081844	0.605487045409706	pseudobulk	edgeR	LRT	Deep_layer_neurons
Eef2	-0.203951833585658	6.18964213501681	1.34954162578482	0.245358266381949	0.605487045409706	pseudobulk	edgeR	LRT	Deep_layer_neurons
Ccnt2	0.181048092026301	6.57502895845727	1.34935136248344	0.245391544493792	0.60550631053627	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm50139	-0.370871087475983	-0.19998051048842	1.34864065291292	0.245515900322414	0.605609289376412	pseudobulk	edgeR	LRT	Deep_layer_neurons
Rtp3	1.60489120441291	-3.65471789225802	1.34844916009224	0.245549419785277	0.605609289376412	pseudobulk	edgeR	LRT	Deep_layer_neurons
8430422H06Rik	1.60489120441291	-3.65471789225802	1.34844916009224	0.245549419785277	0.605609289376412	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm12052	1.60489120441291	-3.65471789225802	1.34844916009224	0.245549419785277	0.605609289376412	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm43293	1.60462962667464	-3.65473717475467	1.34809396731549	0.245611608567978	0.605609289376412	pseudobulk	edgeR	LRT	Deep_layer_neurons
Fbxw26	1.60462962667464	-3.65473717475467	1.34809396731549	0.245611608567978	0.605609289376412	pseudobulk	edgeR	LRT	Deep_layer_neurons
Lox	1.60462962667464	-3.65473717475467	1.34809396731549	0.245611608567978	0.605609289376412	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm45524	0.41435978474359	-0.866013410062666	1.34786001110077	0.245652581206255	0.605617857574492	pseudobulk	edgeR	LRT	Deep_layer_neurons
Tafa5	-0.22189086431652	6.10817597138349	1.34778319554984	0.245666035697073	0.605617857574492	pseudobulk	edgeR	LRT	Deep_layer_neurons
Msrb3	0.158085788619645	5.11246146908582	1.34756517821676	0.245704227037651	0.605649200035156	pseudobulk	edgeR	LRT	Deep_layer_neurons
Anapc15	0.188575092135882	2.41661386227932	1.34695370798834	0.245811380473336	0.605850506647189	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm10244	0.420230068097841	-0.343996395011354	1.34645854792124	0.245898193669415	0.606001644195452	pseudobulk	edgeR	LRT	Deep_layer_neurons
Ext2	-0.124234218049434	5.93892494148075	1.34619061334851	0.245945184515815	0.606054620743231	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm2974	0.533009236423238	-1.64063561335853	1.34585801954331	0.246003530679279	0.606116761801917	pseudobulk	edgeR	LRT	Deep_layer_neurons
Adamts16	-0.189520023803651	5.40252603162597	1.34575619802312	0.246021396375008	0.606116761801917	pseudobulk	edgeR	LRT	Deep_layer_neurons
Sgcg	0.933427180234124	-2.97681001412053	1.34540247721354	0.246083472869366	0.606206872233221	pseudobulk	edgeR	LRT	Deep_layer_neurons
Usp33	-0.119256288922343	6.28854842875949	1.34506241047749	0.246143171179934	0.60629110613298	pseudobulk	edgeR	LRT	Deep_layer_neurons
Atg9a	-0.147848510061185	4.85358127750055	1.3443465004783	0.24626890618957	0.606518085715069	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm49729	0.377153569064081	-0.592567482673894	1.3441031199739	0.246311668896776	0.606518085715069	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm26612	0.715747022952878	-2.38662581654512	1.34410201722232	0.246311862674292	0.606518085715069	pseudobulk	edgeR	LRT	Deep_layer_neurons
1810037I17Rik	-0.156055023865015	4.13035917293497	1.34384926339717	0.246356281953107	0.606564633308053	pseudobulk	edgeR	LRT	Deep_layer_neurons
Leng9	0.199637892191494	2.53144440972164	1.34359969275623	0.246400151422747	0.606609817690715	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm3279	0.256188167895946	1.46170377921309	1.34335849881873	0.24644255751158	0.606634054797459	pseudobulk	edgeR	LRT	Deep_layer_neurons
Adamtsl2	-0.322156152854098	1.1951371669369	1.34317696609169	0.246474480006394	0.606634054797459	pseudobulk	edgeR	LRT	Deep_layer_neurons
Nrg2	-0.132895822609098	7.19391113551232	1.3430075610988	0.246504274401276	0.606634054797459	pseudobulk	edgeR	LRT	Deep_layer_neurons
Igsf3	0.243761188937403	2.32396308107668	1.34296323113127	0.246512071737483	0.606634054797459	pseudobulk	edgeR	LRT	Deep_layer_neurons
